id,title,artist,language,duration,release_date,isrc,upc,repertoire_owner,link,publishing_details,version,created_at,updated_at,remark,type,master_recording_details
b6f7e62b-6581-4b84-aa25-eed537686119,Night Ride freestyle,"[""Akkimwaru""]",Malay,"1' 29""",2022-09-15,,,,https://soundcloud.com/user-342407375/night-ride-freestyle,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
ba2c6b7a-e31c-4a9b-b9c2-d800ab74d4db,Kembali Menari,"[""maatjet""]",Malay,"1' 57""",2024-02-23,MYSZ32410003,,,https://www.youtube.com/watch?v=jIMK-g-1bH0,"{""roles"":[{""role"":""C"",""publisher"":""TAJA ARCHIVE"",""percentage"":""50.00%"",""songwriter"":""Izzad Daniell bin Sarip""},{""role"":""A"",""publisher"":""TAJA ARCHIVE"",""percentage"":""25.00%"",""songwriter"":""Izzad Daniell bin Sarip""},{""role"":""A"",""publisher"":"""",""percentage"":""25.00%"",""songwriter"":""Meorey""}]}",,2025-01-04 14:43:11.881262+00,2025-01-04 14:43:11.881262+00,,Original,"{""upc"":"""",""isrc"":""MYSZ32410003"",""version"":""Audio"",""repertoireOwner"":""Izzad Daniell Bin Sarip""}"
ba406b6e-ffc8-4250-a488-75d9b1d69391,SORRY,"[""Nobi""]",Malay,"2' 59""",2022-11-29,SE66N2247951,,,https://www.youtube.com/watch?v=idmyzrgqRhM,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Johnasa""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:46:02.419718+00,2025-01-04 14:46:02.419718+00,,Original,"{""upc"":"""",""isrc"":""SE66N2247951"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
bafe94b6-44cd-4515-97f6-3d70452eeb1d,MATAHARI,"[""Nobi""]",Malay,"3' 31""",2023-11-14,MYSZ32310001,,,https://www.youtube.com/watch?v=8F2J7vH6f-I,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Johnasa""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:46:02.419718+00,2025-01-04 14:46:02.419718+00,,Original,"{""upc"":"""",""isrc"":""MYSZ32310001"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
bcf36699-2041-44e1-aed7-f0b8e08386a8,Ngadu,"[""Nobi""]",Malay,,2024-09-28,MYSZ3 24 10029,,,https://www.youtube.com/watch?v=U4zTN1T0b4Q,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Johnasa""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:46:46.538938+00,2025-01-04 14:46:46.538938+00,,Original,"{""upc"":"""",""isrc"":""MYSZ3 24 10029"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
bd6a0fb6-e169-4efc-a09f-80b7dda5afd6,3:30 pt2,"[""Akkimwaru""]",Malay,"2' 44""",2022-08-18,,,,https://www.youtube.com/watch?v=pHgIkUZe2Yc,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
c3a69c19-50fd-42d3-89d0-a3d56f23ccd4,Pilihan,"[""Nobi""]",Malay,"2' 39""",2021-04-19,QZK6J2037345,,,https://www.youtube.com/watch?v=66btPW7luDo,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:46:02.419718+00,2025-01-04 14:46:02.419718+00,,Original,"{""upc"":"""",""isrc"":""QZK6J2037345"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
c7936f82-7081-4641-8257-0f91aa99563a,ROCKET,"[""Akkimwaru""]",Malay,"1' 52""",2020-07-10,SE6132035459,,,https://www.youtube.com/watch?v=QBebycrKmFI,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":""SE6132035459"",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
c95fe240-492f-4ec4-85c3-3853fe4196c5,HARUSKAH AKU TERIMANYA,"[""Nobi""]",Malay,"3' 06""",2023-03-26,SE6HN2357429,,,https://www.youtube.com/watch?v=OGwHk3vVXlA,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""Johnasa""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:46:02.419718+00,2025-01-04 14:46:02.419718+00,,Original,"{""upc"":"""",""isrc"":""SE6HN2357429"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
c9f560fa-b097-4571-8e5b-76c49fddd208,HEARTBREAKHOTEL2020 (Crusher A Remix),"[""JAYSTATION""]",Malay,3:45,2021-07-20,SE6SA2179614,,,https://www.youtube.com/watch?v=P-J1kpZAi7U,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""}]}",,2025-01-04 14:40:16.576915+00,2025-01-04 14:40:16.576915+00,,Original,"{""upc"":"""",""isrc"":""SE6SA2179614"",""version"":""Audio"",""repertoireOwner"":""Naim Bin Muhamad Fauzi""}"
cc128c82-c760-4725-9909-a1796fe23723,JANJI,"[""Quai""]",Malay,"2'57""",2020-07-27,SE6I32050711,,,https://www.youtube.com/watch?v=Ua7GA0DZswk,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""42.5"",""songwriter"":""QUAI""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""7.50%"",""songwriter"":""Hakiim Tahir""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""42.5"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""7.50%"",""songwriter"":""Hakiim Tahir""}]}",,2025-01-04 15:04:04.110586+00,2025-01-04 15:04:04.110586+00,,Original,"{""upc"":"""",""isrc"":""SE6I32050711"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
cc6c457a-b74d-44d4-b3ad-f56fa69d0a46,ROD,"[""Akkimwaru""]",Malay,"2' 19""",2023-08-31,SE6XW2309833,,,https://www.youtube.com/watch?v=7g7BHY4KTTQ,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":""SE6XW2309833"",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
ccf7ea03-78ea-49c4-95f2-f8d88260983d,KURUNG,"[""JAYSTATION""]",Malay,1:50,2023-12-05,SE6QE2369773,,,https://www.youtube.com/watch?v=OOwUAOnwDAw,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Naim bin Mohamad Fauzi""}]}",,2025-01-04 14:40:22.90187+00,2025-01-04 14:40:22.90187+00,,Original,"{""upc"":"""",""isrc"":""SE6QE2369773"",""version"":""Audio"",""repertoireOwner"":""Naim Bin Muhamad Fauzi""}"
cd08d26b-2d3b-430e-8ca2-6ee96fbaaa0a,TENGOK NEGERI LUAR,"[""GARD WUZGUT""]",Malay,"4'14""",2020-01-04,N/A,N/A,,,"{""roles"":[{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""16.67%"",""songwriter"":""BAQHTEAR RASHID""},{""role"":""CA"",""publisher"":""NAIM FAUZI"",""percentage"":""33.34%"",""songwriter"":""NAIM FAUZI""},{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""16.67%"",""songwriter"":""SHAZRUL REJAB""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""16.66%""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""16.66%""}]}",,2025-01-04 14:37:05.846754+00,2025-01-04 14:37:05.846754+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""BAQHTEAR RASHID/SHAZRUL REJAB""}"
d0c0c8ba-e564-4abd-99ab-c8adbe7fcc23,PEKAN KE KOTA,"[""Quai""]",Malay,"3' 45""",2023-07-28,SE6XY2316222,,,https://music.apple.com/my/album/pekan-ke-kota/1697860983?i=1697862399,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""GARD""}]}",,2025-01-04 15:02:53.131847+00,2025-01-04 15:02:53.131847+00,,Original,"{""upc"":"""",""isrc"":""SE6XY2316222"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
d10d41a7-5758-4a62-a667-6a04be5a7a3d,FAHAM,"[""Quai""]",Malay,"2'54""",2020-07-27,SE6I32050709,,,https://www.youtube.com/watch?v=cs4cYzhMI3o,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""35.00%"",""songwriter"":""QUAI""},{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""15.00%"",""songwriter"":""Guccimith""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""35.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":"""",""percentage"":""15.00%"",""songwriter"":""Guccimith""}]}",,2025-01-04 15:04:04.110586+00,2025-01-04 15:04:04.110586+00,,Original,"{""upc"":"""",""isrc"":""SE6I32050709"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
d2ce0df6-6654-4d18-b877-a74fe4c280ce,G E L 4 P,"[""Quai""]",Malay,"1'35""",2019-07-18,SE5751988976,,,https://www.youtube.com/watch?v=OVqbHC_m3u8,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""}]}",,2025-01-04 15:04:04.110586+00,2025-01-04 15:04:04.110586+00,,Original,"{""upc"":"""",""isrc"":""SE5751988976"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
d6ad5715-3884-4402-99db-93c128e23d51,Proton,"[""maatjet""]",Malay,"2' 58""",2024-06-27,MYSZ32310050,,,https://www.youtube.com/watch?v=syAQahju8C4&list=OLAK5uy_lmCVMnsxbevjV1PSddXhiGpvEjj603Ibg,"{""roles"":[{""role"":""C"",""publisher"":""TAJA ARCHIVE"",""percentage"":""50.00%"",""songwriter"":""Izzad Daniell bin Sarip""},{""role"":""A"",""publisher"":""TAJA ARCHIVE"",""percentage"":""50.00%"",""songwriter"":""Izzad Daniell bin Sarip""}]}",,2025-01-04 14:43:11.881262+00,2025-01-04 14:43:11.881262+00,,Original,"{""upc"":"""",""isrc"":""MYSZ32310050"",""version"":""Audio"",""repertoireOwner"":""Izzad Daniell Bin Sarip""}"
d8b188b5-3ec9-4330-9105-1e157dc9cd91,SKYWALKER,"[""GARD WUZGUT""]",Malay,"3'15""",undefined-0A-0N,N/A,N/A,,,"{""roles"":[{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""30.00%"",""songwriter"":""IKHMAL DANIAL BIN HELME ISKANDAR""},{""role"":""CA"",""publisher"":""MUHAMMAD HAKIIM BIN TAHIR"",""percentage"":""10.00%"",""songwriter"":""MUHAMMAD HAKIIM BIN TAHIR""},{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""10.00%"",""songwriter"":""SHAZRUL REJAB""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""30.00%""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""10.00%""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""10.00%""}]}",,2025-01-04 14:35:50.825349+00,2025-01-04 14:35:50.825349+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""IKHMAL DANIAL BIN HELME ISKANDAR""}"
d971ef44-dcdb-46dc-acdd-637bbac6794a,Bazir Waktu,"[""Nobi""]",Malay,"3' 24""",2021-04-30,QZFZ52046041,,,https://www.youtube.com/watch?v=3WPC-BWFau8,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:45:03.410177+00,2025-01-04 14:45:03.410177+00,,Original,"{""upc"":"""",""isrc"":""QZFZ52046041"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
dbed725a-583c-4269-99ef-1436d309858b,Kau Pergi V2,"[""Nobi""]",Malay,,2024-09-28,MYSZ3 24 10028,,,https://www.youtube.com/watch?v=YhF_wU4D4Aw,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:46:46.538938+00,2025-01-04 14:46:46.538938+00,,Original,"{""upc"":"""",""isrc"":""MYSZ3 24 10028"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
dc638eb3-4e3d-41d1-8993-438d52b7f844,WARU NAK SPM,"[""Akkimwaru""]",Malay,"1' 40""",2022-02-19,,,,https://soundcloud.com/user-342407375/waru-nak-spm,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
dc8cf166-d242-4fe4-80ca-1d4335c213ee,ROTI N KEJU,"[""Quai""]",Malay,"2' 38""",2023-07-28,SE6SA2307542,,,https://music.apple.com/my/album/roti-n-keju/1697860983?i=1697861422,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""}]}",,2025-01-04 15:02:53.131847+00,2025-01-04 15:02:53.131847+00,,Original,"{""upc"":"""",""isrc"":""SE6SA2307542"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
dc8daeba-1926-4025-afdd-904e326e81ea,SPECIAL K,"[""GARD WUZGUT""]",Malay,"3'3""",2022-03-05,N/A,N/A,,,"{""roles"":[{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""16.67%"",""songwriter"":""BAQHTEAR RASHID""},{""role"":""CA"",""publisher"":""KHAIRIL AZMIN BIN KAMARUL BAHRIN"",""percentage"":""20.00%"",""songwriter"":""KHAIRIL AZMIN BIN KAMARUL BAHRIN""},{""role"":""CA"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""16.67%"",""songwriter"":""SHAZRUL REJAB""},{""role"":""E"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""13.33%""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""16.67%""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""16.66%""}]}",,2025-01-04 14:36:56.348307+00,2025-01-04 14:36:56.348307+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""BAQHTEAR RASHID/SHAZRUL REJAB""}"
dc8ebcfc-5bae-4b8e-9acf-ce29382ee83b,APA KHABARR,"[""Akkimwaru""]",Malay,"2' 19""",2023-09-11,,,,https://soundcloud.com/user-342407375/apa-khabarr-1,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
dce2c59a-5a57-4bed-aef1-c5e1c425e197,Impian,"[""Nobi""]",Malay,"2' 59""",2020-12-31,QZK6Q1980539,,,https://www.youtube.com/watch?v=jK6Zfxd95pc,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Amirul Asrar bin Mazlan""}]}",,2025-01-04 14:45:03.410177+00,2025-01-04 14:45:03.410177+00,,Original,"{""upc"":"""",""isrc"":""QZK6Q1980539"",""version"":""Audio"",""repertoireOwner"":""Amirul Asrar bin Mazlan""}"
dde1239c-5027-4ba6-8507-714a56a08839,GHOST,"[""GARD WUZGUT""]",English,"5'0""",2022-03-05,N/A,N/A,,,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""BAQHTEAR RASHID""},{""role"":""A"",""publisher"":""AIRLIFTZ"",""percentage"":""15.00%"",""songwriter"":""AIRLIFTZ""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""10.00%"",""songwriter"":""SHAZRUL REJAB""},{""role"":""E"",""publisher"":""TONGTONG ASIA SDN BHD"",""percentage"":""0.00%"",""songwriter"":""TONGTONG ASIA SDN BHD""},{""role"":""SE"",""publisher"":""TAJA ARCHIVE SDN BHD"",""percentage"":""10.00%""},{""role"":""SE"",""publisher"":""WARNER CHAPPELL MUSIC (MALAYSIA) SDN BHD"",""percentage"":""15.00%"",""songwriter"":""WARNER CHAPPELL MUSIC (MALAYSIA) SDN BHD""}]}",,2025-01-04 14:32:40.931804+00,2025-01-04 14:32:40.931804+00,,Original,"{""upc"":""N/A"",""isrc"":""N/A"",""version"":""AUDIO"",""repertoireOwner"":""WUZGUT""}"
de313490-3f11-48fb-840e-6b4168c1af1d,T E N 4 N G,"[""Quai""]",Malay,"2'27""",2019-07-18,SE5751988975,,,https://www.youtube.com/watch?v=aGE2vAplGNU,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""}]}",,2025-01-04 15:05:15.378294+00,2025-01-04 15:05:15.378294+00,,Original,"{""upc"":"""",""isrc"":""SE5751988975"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
e01f0b6b-42c8-48fc-974b-908843c11931,Beradd,"[""Shilky""]",Malay,,,MYSZ3 24 10008,,,,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish bin Fakrul Azmi ""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish bin Fakrul Azmi ""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 14:53:35.835786+00,2025-01-04 14:53:35.835786+00,,Original,"{""upc"":"""",""isrc"":""MYSZ3 24 10008"",""version"":""AUDIO"",""repertoireOwner"":""Muhammad Danish bin Fakrul Azmi ""}"
e10d5132-9bce-4947-9559-9a8c149c3b6e,MR NOBODY,"[""Quai""]",Malay,"2' 39""",2023-07-28,SE6XW2346610,,,https://music.apple.com/my/album/mr-nobody-feat-shilky/1697860983?i=1697861807,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""SHILKY""}]}",,2025-01-04 15:02:53.131847+00,2025-01-04 15:02:53.131847+00,,Original,"{""upc"":"""",""isrc"":""SE6XW2346610"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
e27f8aa1-8d0b-462f-9adc-9800e6a9b4af,HABUK KAT MATA,"[""Akkimwaru""]",Malay,"2'05""",2024-06-29,MYSZ3 24 10025,,,,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":""MYSZ3 24 10025"",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
e2fd2be8-0353-4173-9e77-e5d76e0bf06a,PRADA JEANZ freestyle,"[""Akkimwaru""]",Malay,"1' 59""",2022-12-07,,,,https://soundcloud.com/user-342407375/prada-jeanz,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
e37a2d59-d608-43c9-8b02-4e2bd95d62f4,RASA,"[""Quai""]",Malay,"3' 12""",2023-07-28,SE6QE2372755,,,https://music.apple.com/my/album/rasa-feat-izhar/1697860983?i=1697862387,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""25.00%"",""songwriter"":""QUAI""},{""role"":""A"",""publisher"":""TAJA ARCHIVE"",""percentage"":""25.00%"",""songwriter"":""Izhar bin Ishak""}]}",,2025-01-04 15:02:53.131847+00,2025-01-04 15:02:53.131847+00,,Original,"{""upc"":"""",""isrc"":""SE6QE2372755"",""version"":""AUDIO"",""repertoireOwner"":""Ikhmal Danial Bin Helme Iskandar""}"
e48bc31d-fea0-4c05-ae76-7f693e7ebe65,CHK,"[""Akkimwaru""]",Malay,2',2023-11-16,,,,https://soundcloud.com/user-342407375/chk,"{""roles"":[{""role"":""C"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""},{""role"":""A"",""publisher"":""0108 SLATAN SOLUTION"",""percentage"":""50.00%"",""songwriter"":""Muhammad Danish Hakimi bin Joni Muhamat""}]}",,2025-01-04 13:46:45.808499+00,2025-01-04 13:46:45.808499+00,,Original,"{""upc"":"""",""isrc"":"""",""version"":""Audio"",""repertoireOwner"":""Muhammad Danish Hakimi bin Joni Muhamat""}"
